session_date,session_name,side,entry_price,initial_stop,risk_points,r_multiple,applied_rr,applied_sl_default,regime_bucket,gamma_regime,exit_category,pnl_points,entry_time_utc,exit_bar_utc,hold_minutes
2022-07-08,NY,sell,12089.75,12099.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-07-08T13:42:00.000Z,2022-07-08T13:45:00.000Z,3
2022-07-10,ASIA,sell,12112.25,12117.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-07-11T00:22:00.000Z,2022-07-11T00:26:00.000Z,4
2022-07-11,ASIA,sell,11899.5,11905.5,6,0.9583333333333334,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,5.75,2022-07-12T11:35:00.000Z,2022-07-12T11:36:00.000Z,1
2022-07-11,NY,sell,12045.5,12055.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-07-11T13:30:00.000Z,2022-07-11T13:31:00.000Z,1
2022-07-12,ASIA,buy,11783.75,11777.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-13T01:35:00.000Z,2022-07-13T01:43:00.000Z,8
2022-07-12,NY,buy,11887.75,11877.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-07-12T13:59:00.000Z,2022-07-12T13:59:00.000Z,0
2022-07-13,ASIA,buy,11678.75,11672.75,6,0.041666666666666664,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,0.25,2022-07-14T07:06:00.000Z,2022-07-14T07:07:00.000Z,1
2022-07-14,ASIA,sell,11856,11862,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-07-15T02:09:00.000Z,2022-07-15T03:18:00.000Z,69
2022-07-17,ASIA,sell,12057.25,12062.25,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-07-18T01:24:00.000Z,2022-07-18T01:37:00.000Z,13
2022-07-18,ASIA,sell,11933.75,11939.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-19T01:04:00.000Z,2022-07-19T01:29:00.000Z,25
2022-07-18,NY,sell,12153.25,12163.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-07-18T13:33:00.000Z,2022-07-18T13:35:00.000Z,2
2022-07-19,ASIA,buy,12305.5,12299.5,6,1.9583333333333333,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,11.75,2022-07-20T07:02:00.000Z,2022-07-20T07:03:00.000Z,1
2022-07-19,NY,buy,12010.25,12000.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-07-19T13:42:00.000Z,2022-07-19T13:46:00.000Z,4
2022-07-20,ASIA,sell,12429.25,12435.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-21T00:24:00.000Z,2022-07-21T00:38:00.000Z,14
2022-07-21,ASIA,buy,12538.5,12532.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-07-22T01:18:00.000Z,2022-07-22T01:37:00.000Z,19
2022-07-21,NY,sell,12481,12491,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-07-21T13:30:00.000Z,2022-07-21T13:30:00.000Z,0
2022-07-22,NY,sell,12606.25,12616.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-07-22T13:31:00.000Z,2022-07-22T13:32:00.000Z,1
2022-07-24,ASIA,buy,12410.25,12405.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-07-25T00:37:00.000Z,2022-07-25T00:40:00.000Z,3
2022-07-25,ASIA,sell,12300.25,12306.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-26T01:20:00.000Z,2022-07-26T01:21:00.000Z,1
2022-07-26,ASIA,sell,12279,12285,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-27T03:08:00.000Z,2022-07-27T04:44:00.000Z,96
2022-07-27,ASIA,sell,12574.75,12580.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-28T02:34:00.000Z,2022-07-28T02:39:00.000Z,5
2022-07-28,ASIA,buy,12886,12880,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-29T00:17:00.000Z,2022-07-29T00:49:00.000Z,32
2022-07-28,NY,buy,12531.5,12521.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-07-28T13:44:00.000Z,2022-07-28T13:44:00.000Z,0
2022-07-29,NY,sell,12862.25,12870.75,8.5,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-8.5,2022-07-29T13:42:00.000Z,2022-07-29T13:45:00.000Z,3
2022-07-31,ASIA,sell,12916.75,12921.75,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-08-01T00:15:00.000Z,2022-08-01T00:16:00.000Z,1
2022-08-01,ASIA,sell,12948.75,12954.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-02T13:46:00.000Z,2022-08-02T13:46:00.000Z,0
2022-08-01,NY,sell,12957,12967,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-01T13:42:00.000Z,2022-08-01T13:49:00.000Z,7
2022-08-02,ASIA,sell,12908.5,12914.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-03T01:15:00.000Z,2022-08-03T01:33:00.000Z,18
2022-08-02,NY,buy,12865,12855,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-02T13:31:00.000Z,2022-08-02T13:31:00.000Z,0
2022-08-03,ASIA,buy,13230.75,13224.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-08-04T03:48:00.000Z,2022-08-04T04:35:00.000Z,47
2022-08-04,ASIA,buy,13339.75,13333.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-08-05T00:43:00.000Z,2022-08-05T01:07:00.000Z,24
2022-08-04,NY,sell,13280,13290,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-04T13:32:00.000Z,2022-08-04T13:32:00.000Z,0
2022-08-07,ASIA,buy,13181.25,13176.25,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-08-08T01:21:00.000Z,2022-08-08T01:28:00.000Z,7
2022-08-08,ASIA,buy,13215.25,13209.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-09T00:25:00.000Z,2022-08-09T00:45:00.000Z,20
2022-08-08,NY,sell,13325.25,13335.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-08T13:35:00.000Z,2022-08-08T13:38:00.000Z,3
2022-08-09,NY,sell,13093.25,13103.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-09T13:31:00.000Z,2022-08-09T13:31:00.000Z,0
2022-08-10,ASIA,buy,13402.5,13396.5,6,-1.3333333333333333,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-8,2022-08-11T08:50:00.000Z,2022-08-11T08:51:00.000Z,1
2022-08-11,ASIA,sell,13345.75,13351.75,6,0.625,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,3.75,2022-08-12T03:00:00.000Z,2022-08-12T05:00:00.000Z,120
2022-08-11,NY,buy,13458.75,13448.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-11T13:34:00.000Z,2022-08-11T13:39:00.000Z,5
2022-08-12,NY,buy,13362.75,13352.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-12T13:36:00.000Z,2022-08-12T13:37:00.000Z,1
2022-08-14,ASIA,buy,13545,13540,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-08-15T00:25:00.000Z,2022-08-15T00:40:00.000Z,15
2022-08-15,ASIA,sell,13670.75,13676.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-16T02:06:00.000Z,2022-08-16T02:50:00.000Z,44
2022-08-16,ASIA,buy,13651,13645,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-17T00:30:00.000Z,2022-08-17T01:02:00.000Z,32
2022-08-16,NY,sell,13663.75,13673.75,10,-0.825,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-8.25,2022-08-16T15:53:00.000Z,2022-08-16T15:54:00.000Z,1
2022-08-17,ASIA,sell,13451.5,13457.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-18T00:18:00.000Z,2022-08-18T00:52:00.000Z,34
2022-08-17,NY,sell,13534.5,13544.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-17T13:33:00.000Z,2022-08-17T13:35:00.000Z,2
2022-08-18,ASIA,sell,13519.5,13525.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-08-19T03:01:00.000Z,2022-08-19T03:31:00.000Z,30
2022-08-19,NY,buy,13390.75,13380.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-08-19T13:30:00.000Z,2022-08-19T13:31:00.000Z,1
2022-08-21,ASIA,buy,13186.25,13181.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-08-22T00:25:00.000Z,2022-08-22T00:26:00.000Z,1
2022-08-22,ASIA,sell,12951.25,12957.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-23T00:17:00.000Z,2022-08-23T00:29:00.000Z,12
2022-08-22,NY,buy,13064,13054,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-22T13:30:00.000Z,2022-08-22T13:34:00.000Z,4
2022-08-23,ASIA,sell,12897,12903,6,-0.25,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-1.5,2022-08-24T06:05:00.000Z,2022-08-24T06:06:00.000Z,1
2022-08-23,NY,sell,12942.25,12952.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-23T13:33:00.000Z,2022-08-23T13:36:00.000Z,3
2022-08-24,NY,sell,12930.5,12940.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-24T14:19:00.000Z,2022-08-24T14:19:00.000Z,0
2022-08-25,ASIA,sell,13143,13149,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-26T00:37:00.000Z,2022-08-26T00:56:00.000Z,19
2022-08-25,NY,sell,13031.5,13041.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-25T13:58:00.000Z,2022-08-25T13:58:00.000Z,0
2022-08-26,NY,buy,13109,13099,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-26T13:50:00.000Z,2022-08-26T13:50:00.000Z,0
2022-08-28,ASIA,buy,12426.5,12421.5,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-08-29T00:42:00.000Z,2022-08-29T00:47:00.000Z,5
2022-08-29,ASIA,sell,12526.5,12532.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-08-30T01:15:00.000Z,2022-08-30T01:22:00.000Z,7
2022-08-29,NY,buy,12477,12467,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-29T14:53:00.000Z,2022-08-29T14:53:00.000Z,0
2022-08-30,ASIA,buy,12374.5,12368.5,6,0.2916666666666667,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,1.75,2022-08-31T08:26:00.000Z,2022-08-31T08:27:00.000Z,1
2022-08-31,ASIA,sell,12176.25,12182.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-01T01:31:00.000Z,2022-09-01T01:34:00.000Z,3
2022-08-31,NY,sell,12441.5,12451.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-08-31T13:40:00.000Z,2022-08-31T13:40:00.000Z,0
2022-09-01,ASIA,sell,12297.5,12303.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-02T00:15:00.000Z,2022-09-02T00:16:00.000Z,1
2022-09-01,NY,sell,12213.5,12223.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-01T13:40:00.000Z,2022-09-01T13:40:00.000Z,0
2022-09-02,NY,buy,12278.5,12268.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-02T14:01:00.000Z,2022-09-02T14:09:00.000Z,8
2022-09-04,ASIA,sell,12135,12140,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-09-05T01:14:00.000Z,2022-09-05T01:19:00.000Z,5
2022-09-05,ASIA,buy,12141.75,12133.75,8,-1.5,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-12,2022-09-06T13:25:00.000Z,2022-09-06T13:26:00.000Z,1
2022-09-06,ASIA,sell,12001,12007,6,0.8333333333333334,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,5,2022-09-07T05:12:00.000Z,2022-09-07T05:13:00.000Z,1
2022-09-07,ASIA,buy,12258.5,12252.5,6,1.25,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,7.5,2022-09-08T07:23:00.000Z,2022-09-08T07:24:00.000Z,1
2022-09-08,NY,sell,12257.25,12267.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-09-08T13:55:00.000Z,2022-09-08T13:55:00.000Z,0
2022-09-09,NY,buy,12438,12428,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-09T13:45:00.000Z,2022-09-09T13:46:00.000Z,1
2022-09-11,ASIA,sell,12697.5,12702.5,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-09-12T00:21:00.000Z,2022-09-12T00:30:00.000Z,9
2022-09-12,ASIA,sell,12847.75,12853.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-13T00:42:00.000Z,2022-09-13T01:32:00.000Z,50
2022-09-12,NY,buy,12745.25,12735.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-09-12T13:35:00.000Z,2022-09-12T13:35:00.000Z,0
2022-09-13,ASIA,sell,12131,12137,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-09-14T01:23:00.000Z,2022-09-14T01:31:00.000Z,8
2022-09-14,ASIA,sell,12240,12246,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-15T00:47:00.000Z,2022-09-15T01:07:00.000Z,20
2022-09-14,NY,buy,12097.5,12089.5,8,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,24,2022-09-14T14:30:00.000Z,2022-09-14T14:31:00.000Z,1
2022-09-15,ASIA,sell,11922.75,11928.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-09-16T00:18:00.000Z,2022-09-16T00:18:00.000Z,0
2022-09-15,NY,sell,12167.75,12177.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-09-15T13:41:00.000Z,2022-09-15T13:42:00.000Z,1
2022-09-16,NY,sell,11884.25,11894.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-16T14:13:00.000Z,2022-09-16T14:13:00.000Z,0
2022-09-18,ASIA,buy,11937.5,11932.5,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-09-19T01:00:00.000Z,2022-09-19T01:23:00.000Z,23
2022-09-19,ASIA,sell,12082,12088,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-09-20T07:20:00.000Z,2022-09-20T07:20:00.000Z,0
2022-09-19,NY,buy,11819.25,11809.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-19T13:30:00.000Z,2022-09-19T13:31:00.000Z,1
2022-09-20,ASIA,buy,11929.5,11923.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-21T00:16:00.000Z,2022-09-21T00:29:00.000Z,13
2022-09-20,NY,sell,11945.75,11955.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-20T13:34:00.000Z,2022-09-20T13:38:00.000Z,4
2022-09-21,ASIA,sell,11615.25,11621.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-09-22T02:48:00.000Z,2022-09-22T02:51:00.000Z,3
2022-09-21,NY,buy,11941.25,11931.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-21T13:34:00.000Z,2022-09-21T13:43:00.000Z,9
2022-09-22,ASIA,sell,11592.75,11598.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-23T00:31:00.000Z,2022-09-23T01:08:00.000Z,37
2022-09-23,NY,buy,11414.5,11404.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-23T13:37:00.000Z,2022-09-23T13:37:00.000Z,0
2022-09-26,ASIA,buy,11356,11350,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-09-27T15:52:00.000Z,2022-09-27T15:52:00.000Z,0
2022-09-27,ASIA,buy,11360.25,11354.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-09-28T00:45:00.000Z,2022-09-28T00:46:00.000Z,1
2022-09-27,NY,sell,11494.25,11504.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-09-27T13:31:00.000Z,2022-09-27T13:31:00.000Z,0
2022-09-29,ASIA,sell,11261.5,11267.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-09-30T01:51:00.000Z,2022-09-30T01:52:00.000Z,1
2022-09-30,NY,sell,11254,11264,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-09-30T13:56:00.000Z,2022-09-30T13:56:00.000Z,0
2022-10-03,ASIA,buy,11344,11338,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-04T02:08:00.000Z,2022-10-04T02:18:00.000Z,10
2022-10-03,NY,buy,11073.5,11063.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-10-03T13:33:00.000Z,2022-10-03T13:34:00.000Z,1
2022-10-04,ASIA,sell,11608.25,11614.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-10-05T01:12:00.000Z,2022-10-05T01:34:00.000Z,22
2022-10-05,ASIA,buy,11693.75,11687.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-06T01:13:00.000Z,2022-10-06T01:23:00.000Z,10
2022-10-05,NY,sell,11534.75,11544.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-10-05T13:33:00.000Z,2022-10-05T13:37:00.000Z,4
2022-10-06,ASIA,buy,11505.25,11499.25,6,1.2083333333333333,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,7.25,2022-10-07T04:53:00.000Z,2022-10-07T05:00:00.000Z,7
2022-10-10,NY,buy,11067.75,11057.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-10-10T13:33:00.000Z,2022-10-10T13:33:00.000Z,0
2022-10-11,NY,sell,10940.75,10950,9.25,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,27.75,2022-10-11T13:32:00.000Z,2022-10-11T13:33:00.000Z,1
2022-10-12,ASIA,buy,10866,10860,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-13T01:18:00.000Z,2022-10-13T01:23:00.000Z,5
2022-10-12,NY,sell,10941.25,10951.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-10-12T13:45:00.000Z,2022-10-12T13:46:00.000Z,1
2022-10-13,ASIA,sell,11057.5,11063.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-14T00:36:00.000Z,2022-10-14T00:40:00.000Z,4
2022-10-13,NY,sell,10924.25,10934.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-10-13T15:20:00.000Z,2022-10-13T15:20:00.000Z,0
2022-10-16,ASIA,sell,10792.75,10797.75,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-10-17T00:44:00.000Z,2022-10-17T00:48:00.000Z,4
2022-10-17,ASIA,sell,11209,11215,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-10-18T01:07:00.000Z,2022-10-18T01:33:00.000Z,26
2022-10-18,ASIA,sell,11347.25,11353.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-19T00:40:00.000Z,2022-10-19T00:44:00.000Z,4
2022-10-18,NY,buy,11343,11333,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-10-18T13:45:00.000Z,2022-10-18T13:45:00.000Z,0
2022-10-19,ASIA,buy,11087.5,11081.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-20T00:34:00.000Z,2022-10-20T00:41:00.000Z,7
2022-10-20,ASIA,sell,11009,11015,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-21T00:38:00.000Z,2022-10-21T00:39:00.000Z,1
2022-10-20,NY,sell,11160.25,11170.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-10-20T13:31:00.000Z,2022-10-20T13:32:00.000Z,1
2022-10-23,ASIA,buy,11449.75,11444.75,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-10-24T00:15:00.000Z,2022-10-24T00:16:00.000Z,1
2022-10-24,ASIA,buy,11464,11458,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-25T01:09:00.000Z,2022-10-25T01:15:00.000Z,6
2022-10-24,NY,sell,11413.75,11423.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-10-24T13:45:00.000Z,2022-10-24T13:45:00.000Z,0
2022-10-25,ASIA,sell,11467.25,11473.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-26T01:15:00.000Z,2022-10-26T01:36:00.000Z,21
2022-10-26,ASIA,buy,11488.75,11482.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-10-27T00:36:00.000Z,2022-10-27T01:02:00.000Z,26
2022-10-26,NY,sell,11512.25,11522.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-10-26T13:48:00.000Z,2022-10-26T13:48:00.000Z,0
2022-10-27,ASIA,sell,11137.5,11143.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-10-28T00:15:00.000Z,2022-10-28T00:32:00.000Z,17
2022-10-27,NY,buy,11375.5,11365.75,9.75,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,29.25,2022-10-27T13:40:00.000Z,2022-10-27T13:44:00.000Z,4
2022-10-30,ASIA,sell,11557.5,11562.5,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-10-31T02:33:00.000Z,2022-10-31T02:38:00.000Z,5
2022-10-31,ASIA,buy,11469.75,11463.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-11-01T14:00:00.000Z,2022-11-01T14:00:00.000Z,0
2022-10-31,NY,sell,11516,11526,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-10-31T13:31:00.000Z,2022-10-31T13:32:00.000Z,1
2022-11-01,ASIA,buy,11330.5,11324.5,6,1.1666666666666667,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,7,2022-11-02T10:44:00.000Z,2022-11-02T10:45:00.000Z,1
